Now: 05/06/2013 08:10:41
Battery Level: 1.4V
MiniSVP: S/N 31597
Site info: PANAREA
Calibrated: 04/01/2010
Latitude: 38.499979
Mode: P9.999993e-2
Tare: 10.154
Pressure units: m
23.393	18.082	1520.337
23.283	18.088	1520.345
23.196	18.093	1520.350
23.090	18.100	1520.359
22.991	18.106	1520.358
22.899	18.113	1520.376
22.785	18.120	1520.434
22.684	18.127	1520.456
22.585	18.136	1520.536
22.498	18.146	1520.568
22.387	18.156	1520.588
22.292	18.165	1520.601
22.191	18.176	1520.617
22.085	18.187	1520.651
21.995	18.198	1520.661
21.876	18.208	1520.699
21.772	18.216	1520.724
21.663	18.225	1520.760
21.555	18.235	1520.790
21.495	18.245	1520.815
21.394	18.255	1520.830
21.279	18.264	1520.833
21.183	18.271	1520.836
21.097	18.278	1520.854
20.996	18.285	1520.865
20.887	18.290	1520.847
20.796	18.294	1520.846
20.695	18.296	1520.851
20.599	18.296	1520.846
20.498	18.296	1520.848
20.391	18.297	1520.851
20.293	18.298	1520.859
20.195	18.299	1520.851
20.088	18.301	1520.871
19.992	18.304	1520.896
19.873	18.308	1520.900
19.783	18.313	1520.905
19.693	18.317	1520.919
19.588	18.321	1520.935
19.499	18.324	1520.926
19.400	18.327	1520.920
19.298	18.328	1520.913
19.194	18.328	1520.903
19.093	18.328	1520.915
18.985	18.328	1520.924
18.897	18.329	1520.936
18.794	18.331	1520.941
18.695	18.334	1520.946
18.578	18.337	1520.940
18.496	18.340	1520.952
18.396	18.343	1520.956
18.287	18.345	1520.970
18.194	18.348	1520.968
18.089	18.350	1520.979
17.996	18.355	1521.001
17.892	18.360	1521.022
17.789	18.366	1521.025
17.693	18.373	1521.051
17.821	18.379	1521.057
17.827	18.384	1521.075
17.771	18.387	1521.053
17.698	18.389	1521.072
17.599	18.397	1521.175
17.498	18.405	1521.168
17.392	18.414	1521.177
17.289	18.424	1521.200
17.197	18.429	1521.253
17.087	18.436	1521.286
16.983	18.443	1521.313
16.885	18.450	1521.339
16.784	18.459	1521.408
16.691	18.469	1521.456
16.597	18.484	1521.442
16.496	18.503	1521.637
16.397	18.522	1521.614
16.295	18.541	1521.647
16.197	18.558	1521.677
16.091	18.572	1521.685
15.989	18.585	1521.692
15.897	18.596	1521.697
15.793	18.604	1521.701
15.696	18.610	1521.699
15.593	18.616	1521.708
15.494	18.619	1521.701
15.399	18.623	1521.705
15.288	18.627	1521.708
15.191	18.630	1521.712
15.089	18.632	1521.715
14.993	18.634	1521.716
14.886	18.635	1521.716
14.787	18.635	1521.712
14.685	18.636	1521.711
14.577	18.637	1521.711
14.485	18.638	1521.711
14.385	18.639	1521.715
14.278	18.641	1521.715
14.187	18.643	1521.718
14.097	18.644	1521.716
13.996	18.644	1521.710
13.894	18.644	1521.710
13.796	18.644	1521.709
13.690	18.644	1521.709
13.592	18.643	1521.705
13.493	18.644	1521.709
13.388	18.645	1521.714
13.291	18.646	1521.709
13.193	18.647	1521.711
13.092	18.648	1521.712
12.990	18.649	1521.711
12.896	18.650	1521.712
12.793	18.652	1521.714
12.697	18.654	1521.720
12.584	18.655	1521.719
12.491	18.657	1521.718
12.384	18.658	1521.720
12.286	18.658	1521.713
12.195	18.659	1521.710
12.096	18.660	1521.710
11.985	18.661	1521.716
11.888	18.662	1521.742
11.800	18.664	1521.739
11.697	18.667	1521.749
11.588	18.670	1521.751
11.484	18.673	1521.755
11.367	18.676	1521.756
11.291	18.677	1521.754
11.196	18.677	1521.742
11.098	18.678	1521.730
10.990	18.677	1521.738
10.888	18.677	1521.740
10.792	18.677	1521.739
10.699	18.677	1521.739
10.597	18.678	1521.740
10.494	18.678	1521.733
10.396	18.678	1521.732
10.286	18.679	1521.734
10.191	18.679	1521.733
10.085	18.680	1521.730
09.984	18.681	1521.747
09.886	18.682	1521.762
09.790	18.684	1521.776
09.688	18.687	1521.773
09.576	18.691	1521.770
09.490	18.694	1521.782
09.388	18.696	1521.789
09.281	18.698	1521.798
09.195	18.701	1521.805
09.084	18.704	1521.801
08.982	18.708	1521.838
08.885	18.715	1521.894
08.795	18.724	1522.000
08.700	18.737	1522.006
08.598	18.750	1522.009
08.487	18.761	1522.007
08.398	18.770	1522.018
08.297	18.776	1522.021
08.182	18.781	1522.024
08.081	18.784	1522.025
07.982	18.787	1522.025
07.889	18.789	1522.028
07.799	18.791	1522.030
07.688	18.793	1522.028
07.595	18.794	1522.029
07.492	18.796	1522.032
07.397	18.797	1522.033
07.297	18.798	1522.030
07.197	18.800	1522.038
07.094	18.801	1522.035
06.996	18.802	1522.035
06.892	18.802	1522.034
06.794	18.802	1522.036
06.694	18.802	1522.030
06.594	18.802	1522.031
