[cast header]


depthinmeters=no
seacast version= Version 4.4.0

instrumentsn=40044
date=02/03/17
time=20:52:58.42
pressureoffset=0.77
usepressureoffset=yes
slot1sensor1=sv-c.xchange sv.x sn 203281 04/24/13
slot3sensor1=sv-c.xchange sv.x sn 000000 00/00/00
slot5sensor1=p-t-tu-do.xchange p.x sn 300256 04/16/13 t.x sn 403020 04/12/13

average sound velocity=1499.92
 
comments= 
 
[data]
Date (mm/dd/yy),Time,SV (m/s),SV-C.Xchange (No Sensor),Pressure (dBar),Temperature (C),Battery (V),Salinity (PSU),Density (kg m-3)
02/03/17,20:57:04.09,1521.094,0000.000,0168.40,18.416,012.68,36.144,1026.782
02/03/17,20:57:04.85,1520.974,0000.000,0168.98,18.368,012.68,36.152,1026.803
02/03/17,20:57:05.50,1520.866,0000.000,0169.66,18.324,012.65,36.158,1026.822
02/03/17,20:57:06.05,1520.824,0000.000,0170.23,18.316,012.68,36.133,1026.807
02/03/17,20:57:07.07,1520.805,0000.000,0170.92,18.297,012.65,36.154,1026.831
02/03/17,20:57:08.02,1520.741,0000.000,0171.49,18.280,012.68,36.134,1026.823
02/03/17,20:57:08.62,1520.439,0000.000,0172.06,18.198,012.65,36.068,1026.795
02/03/17,20:57:09.14,1520.266,0000.000,0172.63,18.123,012.65,36.098,1026.839
02/03/17,20:57:09.73,1520.040,0000.000,0173.20,18.060,012.68,36.053,1026.824
02/03/17,20:57:10.54,1519.776,0000.000,0173.77,17.959,012.68,36.073,1026.867
02/03/17,20:57:10.84,1519.744,0000.000,0174.34,17.936,012.68,36.095,1026.892
02/03/17,20:57:11.95,1519.625,0000.000,0175.03,17.900,012.65,36.072,1026.886
02/03/17,20:57:13.26,1519.498,0000.000,0175.60,17.849,012.68,36.083,1026.910
02/03/17,20:57:13.91,1519.430,0000.000,0176.17,17.824,012.65,36.079,1026.915
02/03/17,20:57:14.68,1519.270,0000.000,0176.74,17.760,012.65,36.094,1026.945
02/03/17,20:57:15.15,1519.240,0000.000,0177.31,17.754,012.65,36.078,1026.937
02/03/17,20:57:15.96,1519.101,0000.000,0177.88,17.706,012.65,36.069,1026.944
02/03/17,20:57:16.56,1519.068,0000.000,0178.45,17.691,012.68,36.070,1026.952
02/03/17,20:57:17.33,1518.952,0000.000,0179.02,17.649,012.68,36.069,1026.964
02/03/17,20:57:17.92,1518.837,0000.000,0179.59,17.612,012.65,36.054,1026.964
02/03/17,20:57:19.07,1518.751,0000.000,0180.17,17.577,012.65,36.063,1026.982
02/03/17,20:57:20.05,1518.651,0000.000,0180.74,17.548,012.68,36.042,1026.975
02/03/17,20:57:21.07,1518.397,0000.000,0181.31,17.486,012.65,35.970,1026.938
02/03/17,20:57:21.51,1518.274,0000.000,0181.88,17.428,012.65,36.005,1026.982
02/03/17,20:57:22.15,1518.046,0000.000,0182.45,17.351,012.68,35.997,1026.997
02/03/17,20:57:22.83,1517.954,0000.000,0183.02,17.305,012.68,36.026,1027.033
02/03/17,20:57:23.43,1517.947,0000.000,0183.70,17.295,012.65,36.037,1027.047
02/03/17,20:57:24.28,1517.927,0000.000,0184.28,17.290,012.65,36.023,1027.040
02/03/17,20:57:24.92,1517.924,0000.000,0184.85,17.281,012.68,36.038,1027.056
02/03/17,20:57:25.77,1517.908,0000.000,0185.42,17.276,012.68,36.026,1027.050
02/03/17,20:57:26.67,1517.878,0000.000,0186.10,17.271,012.65,36.004,1027.038
02/03/17,20:57:28.06,1517.815,0000.000,0186.67,17.240,012.68,36.021,1027.061
02/03/17,20:57:28.33,1517.791,0000.000,0187.24,17.235,012.65,36.006,1027.053
02/03/17,20:57:28.85,1517.768,0000.000,0187.82,17.226,012.68,36.000,1027.053
02/03/17,20:57:29.41,1517.744,0000.000,0188.39,17.213,012.65,36.003,1027.062
02/03/17,20:57:29.88,1517.719,0000.000,0188.96,17.204,012.65,35.997,1027.061
02/03/17,20:57:30.56,1517.692,0000.000,0189.53,17.192,012.68,35.997,1027.067
02/03/17,20:57:31.41,1517.695,0000.000,0190.10,17.187,012.65,36.006,1027.078
02/03/17,20:57:32.30,1517.698,0000.000,0190.67,17.183,012.65,36.009,1027.083
02/03/17,20:57:33.41,1517.709,0000.000,0191.24,17.184,012.65,36.008,1027.085
02/03/17,20:57:34.09,1517.703,0000.000,0191.81,17.181,012.68,36.002,1027.084
02/03/17,20:57:34.83,1517.694,0000.000,0192.38,17.176,012.68,35.998,1027.084
02/03/17,20:57:35.51,1517.484,0000.000,0192.95,17.150,012.65,35.875,1026.999
02/03/17,20:57:35.94,1517.345,0000.000,0193.52,17.079,012.65,35.931,1027.061
02/03/17,20:57:36.71,1517.200,0000.000,0194.21,17.011,012.65,35.973,1027.113
02/03/17,20:57:37.71,1517.187,0000.000,0194.78,17.002,012.68,35.973,1027.118
02/03/17,20:57:38.82,1517.152,0000.000,0195.35,16.989,012.68,35.971,1027.122
02/03/17,20:57:39.87,1517.086,0000.000,0195.92,16.973,012.65,35.947,1027.110
02/03/17,20:57:40.67,1517.081,0000.000,0196.49,16.966,012.65,35.953,1027.118
02/03/17,20:57:41.52,1517.015,0000.000,0197.06,16.941,012.65,35.952,1027.126
02/03/17,20:57:42.50,1516.972,0000.000,0197.64,16.918,012.68,35.967,1027.146
02/03/17,20:57:42.90,1516.951,0000.000,0198.21,16.913,012.68,35.954,1027.140
02/03/17,20:57:43.96,1516.847,0000.000,0198.78,16.889,012.65,35.915,1027.118
02/03/17,20:57:44.94,1516.537,0000.000,0199.35,16.774,012.68,35.940,1027.167
02/03/17,20:57:45.58,1516.432,0000.000,0199.92,16.750,012.65,35.901,1027.146
02/03/17,20:57:46.31,1516.246,0000.000,0200.49,16.697,012.65,35.873,1027.139
02/03/17,20:57:47.21,1516.102,0000.000,0201.06,16.635,012.65,35.900,1027.178
02/03/17,20:57:48.10,1515.894,0000.000,0201.75,16.589,012.68,35.832,1027.139
02/03/17,20:57:48.95,1515.683,0000.000,0202.43,16.501,012.68,35.870,1027.192
02/03/17,20:57:49.67,1515.510,0000.000,0203.00,16.451,012.68,35.843,1027.186
02/03/17,20:57:50.50,1515.412,0000.000,0203.57,16.410,012.68,35.859,1027.211
02/03/17,20:57:51.10,1515.365,0000.000,0204.14,16.388,012.65,35.866,1027.223
02/03/17,20:57:52.33,1515.298,0000.000,0204.71,16.362,012.65,35.870,1027.235
02/03/17,20:57:53.23,1515.258,0000.000,0205.29,16.346,012.68,35.868,1027.240
02/03/17,20:57:54.04,1515.246,0000.000,0205.86,16.336,012.68,35.877,1027.252
02/03/17,20:57:54.93,1515.215,0000.000,0206.43,16.326,012.68,35.867,1027.249
02/03/17,20:57:55.49,1515.177,0000.000,0207.00,16.313,012.65,35.862,1027.251
02/03/17,20:57:56.34,1515.097,0000.000,0207.57,16.285,012.65,35.857,1027.256
02/03/17,20:57:56.94,1515.029,0000.000,0208.14,16.268,012.68,35.835,1027.246
02/03/17,20:57:57.81,1514.902,0000.000,0208.71,16.223,012.65,35.836,1027.260
02/03/17,20:57:58.58,1514.786,0000.000,0209.28,16.184,012.65,35.832,1027.268
02/03/17,20:57:59.73,1514.692,0000.000,0209.85,16.150,012.65,35.832,1027.278
02/03/17,20:58:00.62,1514.661,0000.000,0210.42,16.138,012.68,35.828,1027.281
02/03/17,20:58:01.77,1514.552,0000.000,0211.11,16.110,012.68,35.798,1027.267
02/03/17,20:58:02.31,1514.505,0000.000,0211.68,16.084,012.68,35.818,1027.292
02/03/17,20:58:03.21,1514.474,0000.000,0212.25,16.065,012.65,35.833,1027.310
02/03/17,20:58:04.18,1514.406,0000.000,0212.82,16.049,012.65,35.812,1027.300
02/03/17,20:58:04.82,1514.364,0000.000,0213.39,16.033,012.65,35.808,1027.303
02/03/17,20:58:05.51,1514.367,0000.000,0213.96,16.024,012.65,35.825,1027.321
02/03/17,20:58:06.28,1514.270,0000.000,0214.53,15.999,012.68,35.800,1027.310
02/03/17,20:58:07.01,1514.225,0000.000,0215.11,15.978,012.68,35.809,1027.324
02/03/17,20:58:07.65,1514.167,0000.000,0215.68,15.958,012.68,35.802,1027.326
02/03/17,20:58:08.97,1514.048,0000.000,0216.25,15.919,012.68,35.795,1027.332
02/03/17,20:58:09.78,1513.900,0000.000,0216.82,15.883,012.68,35.757,1027.314
02/03/17,20:58:10.59,1513.862,0000.000,0217.39,15.854,012.68,35.793,1027.351
02/03/17,20:58:11.28,1513.829,0000.000,0217.96,15.841,012.65,35.792,1027.355
02/03/17,20:58:11.96,1513.783,0000.000,0218.53,15.830,012.65,35.773,1027.346
02/03/17,20:58:12.98,1513.761,0000.000,0219.22,15.815,012.65,35.785,1027.362
02/03/17,20:58:14.04,1513.733,0000.000,0219.79,15.806,012.65,35.776,1027.359
02/03/17,20:58:15.28,1513.500,0000.000,0220.36,15.734,012.68,35.756,1027.363
02/03/17,20:58:15.79,1513.436,0000.000,0220.93,15.712,012.68,35.753,1027.369
02/03/17,20:58:16.52,1513.284,0000.000,0221.61,15.673,012.68,35.716,1027.353
02/03/17,20:58:17.20,1513.034,0000.000,0222.30,15.593,012.68,35.704,1027.364
02/03/17,20:58:18.27,1512.856,0000.000,0222.98,15.517,012.65,35.747,1027.418
02/03/17,20:58:19.97,1512.615,0000.000,0223.56,15.446,012.65,35.720,1027.416
02/03/17,20:58:20.69,1512.540,0000.000,0224.13,15.422,012.65,35.712,1027.418
02/03/17,20:58:21.60,1512.451,0000.000,0224.70,15.394,012.65,35.702,1027.419
02/03/17,20:58:22.28,1512.202,0000.000,0225.27,15.316,012.65,35.690,1027.430
02/03/17,20:58:23.18,1512.111,0000.000,0225.84,15.282,012.65,35.696,1027.445
02/03/17,20:58:24.41,1512.048,0000.000,0226.41,15.257,012.65,35.702,1027.458
02/03/17,20:58:25.23,1511.942,0000.000,0226.98,15.232,012.65,35.667,1027.439
02/03/17,20:58:25.82,1511.932,0000.000,0227.55,15.219,012.65,35.688,1027.460
02/03/17,20:58:26.38,1511.928,0000.000,0228.12,15.215,012.65,35.687,1027.463
02/03/17,20:58:27.48,1511.863,0000.000,0228.69,15.192,012.65,35.685,1027.469
02/03/17,20:58:28.59,1511.787,0000.000,0229.26,15.169,012.65,35.675,1027.470
02/03/17,20:58:29.38,1511.703,0000.000,0229.84,15.149,012.65,35.646,1027.454
02/03/17,20:58:30.19,1511.655,0000.000,0230.41,15.122,012.65,35.671,1027.482
02/03/17,20:58:30.91,1511.627,0000.000,0230.98,15.109,012.65,35.674,1027.490
02/03/17,20:58:31.64,1511.553,0000.000,0231.55,15.093,012.65,35.646,1027.475
02/03/17,20:58:32.37,1511.542,0000.000,0232.12,15.077,012.65,35.672,1027.500
02/03/17,20:58:33.43,1511.479,0000.000,0232.69,15.061,012.65,35.652,1027.492
02/03/17,20:58:34.07,1511.433,0000.000,0233.26,15.050,012.65,35.636,1027.484
02/03/17,20:58:35.30,1511.427,0000.000,0233.83,15.032,012.65,35.671,1027.517
02/03/17,20:58:35.82,1511.379,0000.000,0234.40,15.020,012.65,35.655,1027.510
02/03/17,20:58:36.38,1511.348,0000.000,0234.97,15.011,012.65,35.643,1027.505
02/03/17,20:58:37.03,1511.325,0000.000,0235.55,15.004,012.65,35.635,1027.504
02/03/17,20:58:37.67,1511.299,0000.000,0236.12,14.988,012.65,35.647,1027.519
02/03/17,20:58:38.78,1511.253,0000.000,0236.80,14.973,012.65,35.639,1027.519
02/03/17,20:58:39.51,1511.234,0000.000,0237.37,14.961,012.65,35.645,1027.529
02/03/17,20:58:40.27,1511.211,0000.000,0237.94,14.954,012.65,35.637,1027.527
02/03/17,20:58:40.79,1511.153,0000.000,0238.63,14.939,012.65,35.618,1027.518
02/03/17,20:58:41.26,1511.075,0000.000,0239.20,14.912,012.65,35.618,1027.527
02/03/17,20:58:42.15,1511.025,0000.000,0239.77,14.895,012.65,35.612,1027.529
02/03/17,20:58:43.17,1511.024,0000.000,0240.34,14.882,012.65,35.640,1027.556
02/03/17,20:58:44.17,1511.002,0000.000,0240.91,14.875,012.65,35.630,1027.552
02/03/17,20:58:44.89,1511.002,0000.000,0241.48,14.873,012.65,35.626,1027.553
02/03/17,20:58:45.50,1510.981,0000.000,0242.05,14.866,012.65,35.622,1027.553
02/03/17,20:58:45.84,1510.958,0000.000,0242.62,14.856,012.65,35.620,1027.556
02/03/17,20:58:46.44,1510.917,0000.000,0243.20,14.839,012.65,35.623,1027.565
02/03/17,20:58:47.13,1510.883,0000.000,0244.00,14.827,012.65,35.615,1027.565
02/03/17,20:58:47.52,1510.874,0000.000,0244.57,14.823,012.65,35.609,1027.564
02/03/17,20:58:48.61,1510.863,0000.000,0245.14,14.813,012.65,35.621,1027.578
02/03/17,20:58:49.63,1510.800,0000.000,0245.71,14.796,012.65,35.605,1027.572
02/03/17,20:58:50.50,1510.705,0000.000,0246.28,14.772,012.65,35.581,1027.561
02/03/17,20:58:50.93,1510.627,0000.000,0246.85,14.738,012.65,35.598,1027.585
02/03/17,20:58:51.53,1510.519,0000.000,0247.42,14.710,012.65,35.574,1027.575
02/03/17,20:58:52.00,1510.458,0000.000,0247.99,14.685,012.65,35.580,1027.587
02/03/17,20:58:52.43,1510.418,0000.000,0248.56,14.670,012.65,35.580,1027.593
02/03/17,20:58:53.20,1510.353,0000.000,0249.13,14.650,012.65,35.569,1027.592
02/03/17,20:58:53.67,1510.257,0000.000,0249.70,14.629,012.65,35.539,1027.576
02/03/17,20:58:54.78,1510.125,0000.000,0250.28,14.569,012.65,35.578,1027.622
02/03/17,20:58:56.09,1510.090,0000.000,0250.85,14.560,012.65,35.568,1027.618
02/03/17,20:58:56.58,1510.098,0000.000,0251.42,14.556,012.65,35.577,1027.629
02/03/17,20:58:57.30,1510.071,0000.000,0252.10,14.549,012.65,35.564,1027.623
02/03/17,20:58:57.82,1509.999,0000.000,0252.67,14.525,012.65,35.559,1027.627
02/03/17,20:58:58.33,1509.976,0000.000,0253.24,14.514,012.65,35.561,1027.634
02/03/17,20:58:58.85,1509.951,0000.000,0253.82,14.503,012.65,35.560,1027.638
02/03/17,20:58:59.49,1509.911,0000.000,0254.39,14.493,012.65,35.547,1027.633
02/03/17,20:59:00.45,1509.887,0000.000,0254.96,14.479,012.65,35.557,1027.646
02/03/17,20:59:01.69,1509.839,0000.000,0255.53,14.462,012.65,35.554,1027.650
02/03/17,20:59:02.37,1509.796,0000.000,0256.10,14.446,012.65,35.552,1027.655
02/03/17,20:59:02.77,1509.795,0000.000,0256.67,14.440,012.65,35.561,1027.665
02/03/17,20:59:03.50,1509.772,0000.000,0257.24,14.432,012.65,35.556,1027.666
02/03/17,20:59:04.14,1509.748,0000.000,0257.81,14.423,012.65,35.550,1027.666
02/03/17,20:59:04.86,1509.634,0000.000,0258.50,14.389,012.65,35.535,1027.664
02/03/17,20:59:05.84,1509.577,0000.000,0259.07,14.365,012.65,35.546,1027.681
02/03/17,20:59:06.44,1509.505,0000.000,0259.64,14.348,012.65,35.524,1027.670
02/03/17,20:59:07.08,1509.478,0000.000,0260.21,14.335,012.65,35.527,1027.677
02/03/17,20:59:07.85,1509.446,0000.000,0260.78,14.325,012.65,35.519,1027.676
02/03/17,20:59:08.62,1509.399,0000.000,0261.35,14.306,012.65,35.522,1027.685
02/03/17,20:59:09.36,1509.356,0000.000,0262.04,14.286,012.65,35.533,1027.701
02/03/17,20:59:10.04,1509.331,0000.000,0262.61,14.273,012.65,35.538,1027.710
02/03/17,20:59:10.68,1509.277,0000.000,0263.18,14.265,012.65,35.506,1027.690
02/03/17,20:59:11.32,1509.254,0000.000,0263.75,14.253,012.65,35.512,1027.700
02/03/17,20:59:11.96,1509.209,0000.000,0264.32,14.238,012.65,35.507,1027.701
02/03/17,20:59:12.78,1509.151,0000.000,0264.89,14.214,012.65,35.514,1027.715
02/03/17,20:59:13.42,1509.121,0000.000,0265.46,14.203,012.65,35.511,1027.717
02/03/17,20:59:14.36,1509.071,0000.000,0266.26,14.183,012.65,35.514,1027.728
02/03/17,20:59:15.09,1509.042,0000.000,0266.95,14.175,012.65,35.500,1027.721
02/03/17,20:59:15.78,1509.034,0000.000,0267.52,14.167,012.65,35.509,1027.732
02/03/17,20:59:16.34,1509.025,0000.000,0268.09,14.163,012.65,35.503,1027.732
02/03/17,20:59:17.06,1509.010,0000.000,0268.66,14.159,012.65,35.494,1027.728
02/03/17,20:59:17.96,1509.013,0000.000,0269.35,14.151,012.65,35.507,1027.743
02/03/17,20:59:18.85,1509.004,0000.000,0270.03,14.149,012.65,35.496,1027.737
02/03/17,20:59:19.53,1509.010,0000.000,0270.72,14.148,012.65,35.496,1027.741
02/03/17,20:59:20.17,1509.037,0000.000,0271.29,14.148,012.65,35.511,1027.755
02/03/17,20:59:20.77,1509.011,0000.000,0271.86,14.143,012.65,35.493,1027.744
02/03/17,20:59:21.62,1508.990,0000.000,0272.43,14.129,012.65,35.507,1027.761
02/03/17,20:59:22.52,1508.868,0000.000,0273.00,14.100,012.65,35.473,1027.743
02/03/17,20:59:23.17,1508.798,0000.000,0273.57,14.071,012.65,35.485,1027.762
02/03/17,20:59:23.94,1508.786,0000.000,0274.14,14.065,012.65,35.485,1027.766
02/03/17,20:59:24.62,1508.780,0000.000,0274.71,14.058,012.65,35.489,1027.773
02/03/17,20:59:25.05,1508.751,0000.000,0275.28,14.054,012.65,35.467,1027.759
02/03/17,20:59:25.78,1508.702,0000.000,0275.85,14.030,012.65,35.484,1027.780
02/03/17,20:59:26.55,1508.560,0000.000,0276.54,13.995,012.65,35.450,1027.764
02/03/17,20:59:27.28,1508.497,0000.000,0277.11,13.965,012.65,35.471,1027.789
02/03/17,20:59:27.92,1508.460,0000.000,0277.68,13.953,012.65,35.465,1027.790
02/03/17,20:59:28.60,1508.329,0000.000,0278.25,13.912,012.65,35.458,1027.796
02/03/17,20:59:29.26,1508.316,0000.000,0278.94,13.903,012.65,35.465,1027.806
02/03/17,20:59:30.11,1508.311,0000.000,0279.51,13.897,012.65,35.468,1027.813
02/03/17,20:59:30.79,1508.310,0000.000,0280.08,13.895,012.65,35.465,1027.813
02/03/17,20:59:31.26,1508.311,0000.000,0280.65,13.895,012.65,35.458,1027.810
02/03/17,20:59:31.91,1508.309,0000.000,0281.22,13.889,012.65,35.462,1027.817
02/03/17,20:59:32.59,1508.300,0000.000,0281.79,13.887,012.65,35.456,1027.816
02/03/17,20:59:33.57,1508.258,0000.000,0282.36,13.870,012.65,35.456,1027.822
02/03/17,20:59:34.13,1508.225,0000.000,0282.93,13.861,012.65,35.447,1027.819
02/03/17,20:59:34.73,1508.184,0000.000,0283.51,13.845,012.65,35.448,1027.825
02/03/17,20:59:35.26,1508.064,0000.000,0284.08,13.815,012.65,35.422,1027.815
02/03/17,20:59:35.77,1508.001,0000.000,0284.65,13.785,012.65,35.441,1027.839
02/03/17,20:59:36.58,1507.946,0000.000,0285.22,13.762,012.65,35.454,1027.855
02/03/17,20:59:37.52,1507.929,0000.000,0285.79,13.759,012.65,35.437,1027.846
02/03/17,20:59:38.46,1507.858,0000.000,0286.47,13.736,012.65,35.431,1027.849
02/03/17,20:59:39.19,1507.786,0000.000,0287.05,13.717,012.65,35.414,1027.842
02/03/17,20:59:40.04,1507.668,0000.000,0287.73,13.684,012.65,35.396,1027.839
02/03/17,20:59:40.55,1507.620,0000.000,0288.30,13.658,012.65,35.419,1027.865
02/03/17,20:59:41.24,1507.608,0000.000,0288.87,13.647,012.65,35.433,1027.880
02/03/17,20:59:41.98,1507.573,0000.000,0289.56,13.641,012.65,35.409,1027.866
02/03/17,20:59:42.79,1507.579,0000.000,0290.13,13.632,012.65,35.433,1027.889
02/03/17,20:59:43.90,1507.549,0000.000,0290.81,13.629,012.63,35.405,1027.871
02/03/17,20:59:44.42,1507.468,0000.000,0291.38,13.607,012.65,35.389,1027.866
02/03/17,20:59:45.19,1507.366,0000.000,0291.96,13.571,012.65,35.395,1027.880
02/03/17,20:59:45.75,1507.303,0000.000,0292.53,13.554,012.63,35.381,1027.876
02/03/17,20:59:46.51,1507.204,0000.000,0293.21,13.515,012.65,35.396,1027.899
02/03/17,20:59:47.49,1507.155,0000.000,0293.78,13.494,012.63,35.403,1027.912
02/03/17,20:59:48.26,1507.144,0000.000,0294.35,13.488,012.63,35.402,1027.915
02/03/17,20:59:48.79,1507.149,0000.000,0294.93,13.486,012.65,35.405,1027.919
02/03/17,20:59:49.52,1507.143,0000.000,0295.61,13.486,012.65,35.391,1027.911
02/03/17,20:59:50.16,1507.123,0000.000,0296.18,13.475,012.63,35.396,1027.920
02/03/17,20:59:50.85,1507.116,0000.000,0296.75,13.470,012.63,35.397,1027.925
02/03/17,20:59:51.62,1507.105,0000.000,0297.55,13.462,012.63,35.398,1027.931
02/03/17,20:59:52.42,1507.074,0000.000,0298.12,13.456,012.63,35.381,1027.922
02/03/17,20:59:53.49,1506.894,0000.000,0298.69,13.401,012.63,35.374,1027.930
02/03/17,20:59:54.39,1506.850,0000.000,0299.26,13.382,012.63,35.382,1027.943
02/03/17,20:59:54.95,1506.810,0000.000,0299.84,13.370,012.65,35.374,1027.941
02/03/17,20:59:55.73,1506.774,0000.000,0300.41,13.359,012.63,35.365,1027.940
02/03/17,20:59:56.58,1506.748,0000.000,0300.98,13.349,012.63,35.362,1027.942
02/03/17,20:59:57.26,1506.740,0000.000,0301.66,13.342,012.63,35.368,1027.951
02/03/17,20:59:57.99,1506.712,0000.000,0302.23,13.328,012.63,35.372,1027.959
02/03/17,20:59:58.84,1506.688,0000.000,0302.80,13.320,012.63,35.368,1027.961
02/03/17,20:59:59.49,1506.674,0000.000,0303.38,13.311,012.63,35.373,1027.969
02/03/17,21:00:00.13,1506.668,0000.000,0303.95,13.306,012.63,35.373,1027.973
02/03/17,21:00:01.11,1506.655,0000.000,0304.52,13.299,012.63,35.374,1027.977
02/03/17,21:00:01.96,1506.658,0000.000,0305.09,13.297,012.63,35.374,1027.980
02/03/17,21:00:02.74,1506.643,0000.000,0305.66,13.293,012.63,35.366,1027.977
02/03/17,21:00:03.38,1506.641,0000.000,0306.23,13.291,012.63,35.360,1027.976
02/03/17,21:00:03.93,1506.644,0000.000,0306.80,13.289,012.63,35.360,1027.979
02/03/17,21:00:04.87,1506.633,0000.000,0307.37,13.281,012.63,35.366,1027.987
02/03/17,21:00:05.39,1506.639,0000.000,0307.94,13.280,012.63,35.368,1027.992
02/03/17,21:00:06.02,1506.625,0000.000,0308.51,13.277,012.63,35.355,1027.985
02/03/17,21:00:06.75,1506.621,0000.000,0309.09,13.275,012.63,35.350,1027.984
02/03/17,21:00:07.60,1506.626,0000.000,0309.66,13.266,012.63,35.369,1028.003
02/03/17,21:00:08.45,1506.620,0000.000,0310.23,13.265,012.63,35.358,1027.998
02/03/17,21:00:09.30,1506.603,0000.000,0310.80,13.258,012.63,35.358,1028.002
02/03/17,21:00:10.30,1506.577,0000.000,0311.37,13.251,012.63,35.347,1027.997
02/03/17,21:00:11.15,1506.580,0000.000,0311.94,13.247,012.63,35.352,1028.004
02/03/17,21:00:11.49,1506.574,0000.000,0312.51,13.245,012.63,35.344,1028.001
02/03/17,21:00:12.26,1506.570,0000.000,0313.08,13.240,012.63,35.349,1028.009
02/03/17,21:00:12.90,1506.560,0000.000,0313.65,13.232,012.63,35.353,1028.016
02/03/17,21:00:13.75,1506.552,0000.000,0314.22,13.230,012.63,35.345,1028.012
02/03/17,21:00:15.63,1506.522,0000.000,0314.91,13.217,012.63,35.346,1028.019
02/03/17,21:00:16.74,1506.443,0000.000,0315.48,13.199,012.63,35.322,1028.007
02/03/17,21:00:17.24,1506.299,0000.000,0316.05,13.166,012.63,35.283,1027.986
02/03/17,21:00:17.90,1506.090,0000.000,0316.62,13.093,012.63,35.304,1028.020
02/03/17,21:00:18.67,1505.890,0000.000,0317.19,13.033,012.63,35.297,1028.030
02/03/17,21:00:19.31,1505.897,0000.000,0317.76,13.020,012.63,35.328,1028.059
02/03/17,21:00:20.41,1505.857,0000.000,0318.34,13.009,012.63,35.320,1028.057
02/03/17,21:00:21.98,1505.851,0000.000,0319.02,13.007,012.63,35.310,1028.053
02/03/17,21:00:22.84,1505.860,0000.000,0319.71,13.005,012.63,35.313,1028.059
02/03/17,21:00:23.69,1505.862,0000.000,0320.39,13.005,012.63,35.306,1028.056
02/03/17,21:00:24.16,1505.877,0000.000,0320.96,13.005,012.63,35.310,1028.062
02/03/17,21:00:24.93,1505.875,0000.000,0321.53,13.003,012.63,35.308,1028.063
02/03/17,21:00:25.88,1505.854,0000.000,0322.10,12.997,012.63,35.300,1028.062
02/03/17,21:00:26.77,1505.870,0000.000,0322.67,12.996,012.63,35.308,1028.070
02/03/17,21:00:27.58,1505.847,0000.000,0323.25,12.990,012.63,35.296,1028.065
02/03/17,21:00:28.65,1505.843,0000.000,0323.93,12.986,012.63,35.294,1028.067
02/03/17,21:00:29.41,1505.861,0000.000,0324.50,12.984,012.63,35.308,1028.080
02/03/17,21:00:30.05,1505.864,0000.000,0325.07,12.984,012.63,35.302,1028.078
02/03/17,21:00:31.03,1505.865,0000.000,0325.76,12.982,012.63,35.297,1028.078
02/03/17,21:00:31.72,1505.851,0000.000,0326.33,12.976,012.63,35.295,1028.080
02/03/17,21:00:32.36,1505.773,0000.000,0327.01,12.951,012.63,35.291,1028.086
02/03/17,21:00:33.35,1505.649,0000.000,0327.70,12.914,012.63,35.279,1028.087
02/03/17,21:00:34.80,1505.583,0000.000,0328.27,12.887,012.63,35.294,1028.107
02/03/17,21:00:36.09,1505.571,0000.000,0328.84,12.884,012.63,35.283,1028.102
02/03/17,21:00:36.86,1505.578,0000.000,0329.41,12.880,012.63,35.292,1028.111
02/03/17,21:00:37.21,1505.583,0000.000,0329.98,12.880,012.63,35.289,1028.112
02/03/17,21:00:38.10,1505.602,0000.000,0330.55,12.880,012.63,35.296,1028.120
02/03/17,21:00:38.92,1505.611,0000.000,0331.13,12.881,012.63,35.293,1028.120
02/03/17,21:00:39.69,1505.611,0000.000,0331.70,12.877,012.63,35.297,1028.126
02/03/17,21:00:40.96,1505.618,0000.000,0332.27,12.879,012.63,35.289,1028.122
02/03/17,21:00:42.17,1505.613,0000.000,0332.84,12.872,012.63,35.294,1028.130
02/03/17,21:00:43.11,1505.579,0000.000,0333.52,12.865,012.63,35.280,1028.124
02/03/17,21:00:43.88,1505.592,0000.000,0334.09,12.864,012.63,35.285,1028.131
02/03/17,21:00:44.52,1505.587,0000.000,0334.67,12.862,012.63,35.278,1028.128
02/03/17,21:00:45.72,1505.597,0000.000,0335.35,12.855,012.63,35.296,1028.147
02/03/17,21:00:46.32,1505.588,0000.000,0335.92,12.854,012.63,35.282,1028.138
02/03/17,21:00:47.26,1505.542,0000.000,0336.49,12.836,012.63,35.287,1028.148
